"UniqueID","Probability1"
6533,0.07
6534,0.164
6535,0.988
6536,0.256
6537,0.232
6538,0.814
6539,0.896
6540,0.04
6541,0.048
6542,0.004
6543,0.034
6544,0.89
6545,0.006
6546,0.026
6547,0
6548,0.874
6549,0.736
6550,0.27
6551,0.436
6552,0.072
6553,0.136
6554,0.026
6555,0.874
6556,0.008
6557,0.002
6558,0.562
6559,0.08
6560,0.598
6561,0.508
6562,0.036
6563,0.054
6564,0.044
6565,0.002
6566,0.07
6567,0.248
6568,0.956
6569,0.936
6570,0.04
6571,0.116
6572,0.658
6573,0.972
6574,0.916
6575,0.066
6576,0.792
6577,0
6578,0.016
6579,0.022
6580,0
6581,0.586
6582,0.022
6583,0.004
6584,0.202
6585,0.002
6586,0.12
6587,0.292
6588,0.054
6589,0
6590,0.15
6591,0.854
6592,0.022
6593,0.022
6594,0.028
6595,0.012
6596,0.014
6597,0.002
6598,0.01
6599,0
6600,0.454
6601,0.174
6602,0
6603,0
6604,0.078
6605,0.104
6606,0.858
6607,0.016
6608,0.812
6609,0.652
6610,0
6611,0.008
6612,0.434
6613,0.028
6614,0.076
6615,0
6616,0.156
6617,0.064
6618,0.082
6619,0.104
6620,0
6621,0.096
6622,0.02
6623,0.004
6624,0
6625,0.024
6626,0
6627,0.004
6628,0.002
6629,0.064
6630,0
6631,0.056
6632,0.192
6633,0.896
6634,0.058
6635,0.46
6636,0.342
6637,0.452
6638,0.35
6639,0.194
6640,0.28
6641,0.414
6642,0.312
6643,0.446
6644,0.338
6645,0.058
6646,0.388
6647,0.06
6648,0.04
6649,0.304
6650,0.974
6651,0
6652,0
6653,0.06
6654,0.014
6655,0.226
6656,0.076
6657,0.01
6658,0.06
6659,0.002
6660,0.436
6661,0.002
6662,0.01
6663,0.006
6664,0.41
6665,0.066
6666,0
6667,0.044
6668,0.004
6669,0.006
6670,0.716
6671,0.862
6672,0.008
6673,0.052
6674,0.098
6675,0.018
6676,0.004
6677,0.032
6678,0
6679,0.006
6680,0.836
6681,0.01
