"UniqueID","Probability1"
6533,0.102
6534,0.188
6535,0.982
6536,0.302
6537,0.258
6538,0.864
6539,0.92
6540,0.064
6541,0.08
6542,0.002
6543,0.03
6544,0.856
6545,0.004
6546,0.01
6547,0
6548,0.932
6549,0.834
6550,0.264
6551,0.346
6552,0.018
6553,0.09
6554,0.024
6555,0.944
6556,0.012
6557,0
6558,0.582
6559,0.032
6560,0.898
6561,0.524
6562,0.04
6563,0.038
6564,0.05
6565,0.01
6566,0.106
6567,0.212
6568,0.964
6569,0.942
6570,0.036
6571,0.05
6572,0.742
6573,0.978
6574,0.952
6575,0.04
6576,0.804
6577,0
6578,0.04
6579,0.024
6580,0
6581,0.652
6582,0.02
6583,0.002
6584,0.108
6585,0
6586,0.064
6587,0.316
6588,0
6589,0
6590,0.158
6591,0.814
6592,0.05
6593,0.008
6594,0.014
6595,0.006
6596,0.024
6597,0.008
6598,0
6599,0.002
6600,0.54
6601,0.136
6602,0.002
6603,0
6604,0.07
6605,0.148
6606,0.914
6607,0.004
6608,0.908
6609,0.682
6610,0
6611,0
6612,0.48
6613,0.002
6614,0.084
6615,0
6616,0.148
6617,0.05
6618,0.016
6619,0.09
6620,0
6621,0.074
6622,0.014
6623,0.008
6624,0.014
6625,0.012
6626,0
6627,0
6628,0
6629,0.072
6630,0
6631,0.046
6632,0.256
6633,0.94
6634,0.05
6635,0.488
6636,0.346
6637,0.496
6638,0.382
6639,0.228
6640,0.292
6641,0.446
6642,0.294
6643,0.506
6644,0.39
6645,0.04
6646,0.322
6647,0.082
6648,0.044
6649,0.23
6650,0.958
6651,0
6652,0
6653,0.054
6654,0.018
6655,0.216
6656,0.07
6657,0.008
6658,0.046
6659,0.002
6660,0.444
6661,0
6662,0.008
6663,0.006
6664,0.438
6665,0.08
6666,0.002
6667,0.046
6668,0.01
6669,0.004
6670,0.824
6671,0.924
6672,0
6673,0.034
6674,0.056
6675,0.008
6676,0.002
6677,0.018
6678,0.008
6679,0
6680,0.864
6681,0
6682,0.018
6683,0.126
6684,0.404
6685,0.008
6686,0.04
6687,0.024
6688,0.98
6689,0.002
6690,0.022
6691,0.164
6692,0.216
6693,0.004
6694,0.982
6695,0.07
6696,0
6697,0.79
6698,0.07
6699,0.112
6700,0
6701,0.698
6702,0.016
6703,0.018
6704,0.026
6705,0
6706,0
6707,0.068
6708,0.018
6709,0.006
6710,0.008
6711,0.002
6712,0.056
6713,0.006
6714,0.086
6715,0.008
6716,0
6717,0
6718,0.276
6719,0.076
6720,0.972
6721,0
6722,0.008
6723,0.91
6724,0.116
6725,0.592
6726,0.088
6727,0.098
6728,0.952
6729,0.004
6730,0
6731,0.24
6732,0.02
6733,0.052
6734,0.028
6735,0.038
6736,0.002
6737,0
6738,0.146
6739,0.196
6740,0
6741,0.212
6742,0
6743,0.008
6744,0.086
6745,0.312
6746,0.03
6747,0.006
6748,0.018
6749,0.136
6750,0.848
6751,0.004
6752,0.31
6753,0.448
6754,0.014
6755,0
6756,0.014
6757,0.354
6758,0.138
6759,0.008
6760,0.016
6761,0.004
6762,0.006
6763,0.002
6764,0.862
6765,0.018
6766,0.022
6767,0.002
6768,0.096
6769,0.064
6770,0.146
6771,0.084
6772,0.02
6773,0.018
6774,0
6775,0.694
6776,0.006
6777,0.002
6778,0.018
6779,0.064
6780,0.962
6781,0.284
6782,0.036
6783,0.026
6784,0.004
6785,0.054
6786,0.016
6787,0.928
6788,0.09
6789,0.064
6790,0.05
6791,0
6792,0.002
6793,0.394
6794,0
6795,0.078
6796,0.02
6797,0.002
6798,0.002
6799,0.01
6800,0.012
6801,0.044
6802,0
6803,0
6804,0
6805,0.012
6806,0
6807,0.622
6808,0.998
6809,0.04
6810,0.962
6811,0.04
6812,0.086
6813,0
6814,0.016
6815,0.082
6816,0.262
6817,0.156
6818,0.028
6819,0.944
6820,0.016
6821,0.036
6822,0.026
6823,0.044
6824,0.548
6825,0.968
6826,0.034
6827,0.012
6828,0
6829,0.106
6830,0.044
6831,0.084
6832,0.038
6833,0.004
6834,0.032
6835,0.958
6836,0.01
6837,0.02
6838,0.02
6839,0.008
6840,0.01
6841,0.066
6842,0.026
6843,0
6844,0.92
6845,0.798
6846,0.002
6847,0.214
6848,0.002
6849,0.004
6850,0.102
6851,0
6852,0.876
6853,0.026
6854,0.018
6855,0.004
6856,0.05
6857,0.04
6858,0.008
6859,0.848
6860,0.566
6861,0
6862,0.008
6863,0.016
6864,0.516
6865,0.022
6866,0.85
6867,0.326
6868,0.038
6869,0.662
6870,0.046
6871,0.012
6872,0.044
6873,0.06
6874,0.222
6875,0.052
6876,0.006
6877,0.062
6878,0.36
6879,0.066
6880,0
6881,0.006
6882,0.016
6883,0
6884,0.018
6885,0.962
6886,0.042
6887,0
6888,0.002
6889,0.036
6890,0
6891,0.006
6892,0.01
6893,0.006
6894,0.008
6895,0.006
6896,0
6897,0.03
6898,0.01
6899,0.014
6900,0
6901,0
6902,0.03
6903,0.186
6904,0.974
6905,0.048
6906,0.03
6907,0.082
6908,0.002
6909,0.066
6910,0.024
6911,0.026
6912,0
6913,0.156
6914,0
6915,0.03
6916,0.012
6917,0.008
6918,0.134
6919,0.004
6920,0.228
6921,0.884
6922,0.084
6923,0.002
6924,0.112
6925,0.596
6926,0.002
6927,0.774
6928,0.006
6929,0.016
6930,0.008
6931,0.014
6932,0.01
6933,0.002
6934,0.778
6935,0.544
6936,0
6937,0.024
6938,0.03
6939,0.006
6940,0.804
6941,0.162
6942,0.004
6943,0.708
6944,0.034
6945,0
6946,0.038
6947,0.146
6948,0
6949,0.062
6950,0.354
6951,0.182
6952,0.014
6953,0.654
6954,0.016
6955,0.124
6956,0.906
6957,0.004
6958,0.004
6959,0.014
6960,0.176
6961,0.018
6962,0.004
6963,0.244
6964,0.014
6965,0.018
6966,0.154
6967,0.932
6968,0.056
6969,0.036
6970,0.004
6971,0.188
6972,0.444
6973,0.056
6974,0.004
6975,0.026
6976,0.034
6977,0.012
6978,0
6979,0.13
6980,0
6981,0.014
6982,0.272
6983,0.024
6984,0.008
6985,0.03
6986,0
6987,0.002
6988,0
6989,0.068
6990,0.91
6991,0
6992,0.014
6993,0.004
6994,0.012
6995,0.002
6996,0.074
6997,0.002
6998,0.02
6999,0
7000,0.064
7001,0.012
7002,0.768
7003,0.996
7004,0.182
7005,0.804
7006,0.014
7007,0
7008,0.006
7009,0.966
7010,0
7011,0.074
7012,0.958
7013,0.078
7014,0.7
7015,0.036
7016,0.848
7017,0.332
7018,0.34
7019,0.116
7020,0.07
7021,0.858
7022,0.962
7023,0.838
7024,0.986
7025,0.03
7026,0.928
7027,0.064
7028,0.01
7029,0
7030,0.686
7031,0.008
7032,0.358
7033,0.046
7034,0.296
7035,0.496
7036,0.306
7037,0.846
7038,0.102
7039,0.146
7040,0.072
7041,0.002
7042,0.014
7043,0.088
7044,0.462
7045,0.31
7046,0.008
7047,0.706
7048,0.98
7049,0.184
7050,0
7051,0.034
7052,0.168
7053,0.114
7054,0.036
7055,0.016
7056,0.672
7057,0.128
7058,0.238
7059,0.044
7060,0.008
7061,0.986
7062,0.024
7063,0.01
7064,0.086
7065,0.064
7066,0.294
7067,0.028
7068,0.002
7069,0.004
7070,0.19
7071,0.194
7072,0.786
7073,0.396
7074,0.006
7075,0.078
7076,0
