"UniqueID","Probability1"
6533,0.106
6534,0.142
6535,0.986
6536,0.276
6537,0.232
6538,0.82
6539,0.876
6540,0.026
6541,0.078
6542,0
6543,0.01
6544,0.834
6545,0.008
6546,0.006
6547,0
6548,0.92
6549,0.82
6550,0.178
6551,0.436
6552,0.014
6553,0.028
6554,0.014
6555,0.926
6556,0
6557,0
6558,0.572
6559,0.026
6560,0.916
6561,0.448
6562,0.03
6563,0.002
6564,0.004
6565,0.002
6566,0.074
6567,0.204
6568,0.954
6569,0.938
6570,0.012
6571,0.106
6572,0.674
6573,0.968
6574,0.94
6575,0.03
6576,0.864
6577,0
6578,0
6579,0.034
6580,0
6581,0.816
6582,0.036
6583,0.012
6584,0.084
6585,0
6586,0.04
6587,0.288
6588,0
6589,0
6590,0.164
6591,0.886
6592,0.22
6593,0.004
6594,0.026
6595,0
6596,0.008
6597,0.006
6598,0
6599,0
6600,0.662
6601,0.14
6602,0
6603,0
6604,0.034
6605,0.12
6606,0.884
6607,0.01
6608,0.918
6609,0.692
6610,0
6611,0.008
6612,0.434
6613,0.002
6614,0.052
6615,0
6616,0.104
6617,0.032
6618,0.112
6619,0.052
6620,0
6621,0.06
6622,0.022
6623,0.004
6624,0
6625,0.01
6626,0
6627,0
6628,0.02
6629,0.054
6630,0
6631,0.054
6632,0.258
6633,0.918
6634,0.06
6635,0.392
6636,0.296
6637,0.448
6638,0.364
6639,0.18
6640,0.264
6641,0.304
6642,0.28
6643,0.438
6644,0.296
6645,0.054
6646,0.322
6647,0.014
6648,0.028
6649,0.258
6650,0.98
6651,0
6652,0
6653,0.042
6654,0.012
6655,0.332
6656,0.068
6657,0.006
6658,0.054
6659,0
6660,0.616
6661,0.004
6662,0.004
6663,0.002
6664,0.356
6665,0.08
6666,0
6667,0.034
6668,0.014
6669,0.004
6670,0.884
6671,0.868
6672,0.004
6673,0.052
6674,0.06
6675,0.008
6676,0
6677,0.006
6678,0.002
6679,0.002
6680,0.858
6681,0.002
6682,0.016
6683,0.084
6684,0.39
6685,0.002
6686,0.028
6687,0.028
6688,0.984
6689,0
6690,0.05
6691,0.128
6692,0.17
6693,0.004
6694,0.984
6695,0.056
6696,0
6697,0.796
6698,0.072
6699,0.128
6700,0.016
6701,0.634
6702,0.016
6703,0.012
6704,0.028
6705,0.008
6706,0
6707,0.07
6708,0.008
6709,0.004
6710,0.01
6711,0.004
6712,0.054
6713,0.05
6714,0.106
6715,0.006
6716,0.002
6717,0
6718,0.304
6719,0.076
6720,0.946
6721,0
6722,0.016
6723,0.938
6724,0.12
6725,0.644
6726,0.224
6727,0.126
6728,0.832
6729,0
6730,0
6731,0.296
6732,0.01
6733,0.018
6734,0.016
6735,0.048
6736,0.034
6737,0
6738,0.114
6739,0.256
6740,0
6741,0.17
6742,0.002
6743,0.02
6744,0.108
6745,0.382
6746,0.018
6747,0.012
6748,0.012
6749,0.076
6750,0.896
6751,0.006
6752,0.358
6753,0.406
6754,0.004
6755,0
6756,0.028
6757,0.26
6758,0.156
6759,0.002
