"UniqueID","Probability1"
6533,0.104
6534,0.172
6535,0.982
6536,0.306
6537,0.182
6538,0.814
6539,0.908
6540,0.042
6541,0.068
6542,0.004
6543,0.012
6544,0.866
6545,0
6546,0.012
6547,0.002
6548,0.902
6549,0.85
6550,0.306
6551,0.342
6552,0.028
6553,0.07
6554,0.02
6555,0.926
6556,0.008
6557,0
6558,0.494
6559,0.026
6560,0.916
6561,0.542
6562,0.022
6563,0.018
6564,0.048
6565,0
6566,0.062
6567,0.262
6568,0.958
6569,0.95
6570,0.032
6571,0.058
6572,0.726
6573,0.978
6574,0.942
6575,0.066
6576,0.768
6577,0
6578,0.012
6579,0.048
6580,0
6581,0.646
6582,0.02
6583,0.014
6584,0.062
6585,0
6586,0.068
6587,0.298
6588,0
6589,0
6590,0.138
6591,0.814
6592,0.036
6593,0.004
6594,0.028
6595,0.014
6596,0.008
6597,0.008
6598,0.006
6599,0
6600,0.552
6601,0.142
6602,0
6603,0
6604,0.082
6605,0.1
6606,0.882
6607,0.01
6608,0.892
6609,0.694
6610,0
6611,0.002
6612,0.504
6613,0
6614,0.08
6615,0
6616,0.1
6617,0.006
6618,0.03
6619,0.066
6620,0
6621,0.068
6622,0.02
6623,0.004
6624,0.008
6625,0.014
6626,0
6627,0.002
6628,0
6629,0.08
6630,0
6631,0.032
6632,0.298
6633,0.932
6634,0.042
6635,0.494
6636,0.366
6637,0.498
6638,0.356
6639,0.226
6640,0.304
6641,0.406
6642,0.336
6643,0.478
6644,0.352
6645,0.042
6646,0.264
6647,0.058
6648,0.058
6649,0.264
6650,0.98
6651,0
6652,0
6653,0.046
6654,0.01
6655,0.238
6656,0.084
6657,0.004
6658,0.052
6659,0.004
6660,0.426
6661,0.002
6662,0
6663,0.024
6664,0.398
6665,0.05
6666,0
6667,0.036
6668,0.018
6669,0.018
6670,0.78
6671,0.886
6672,0
6673,0.038
6674,0.046
6675,0.002
6676,0
6677,0.014
6678,0.002
6679,0
6680,0.848
6681,0
6682,0.028
6683,0.116
6684,0.396
6685,0.008
6686,0
6687,0.018
6688,0.978
6689,0
6690,0.004
6691,0.144
6692,0.184
6693,0.004
6694,0.972
6695,0.072
6696,0
6697,0.788
6698,0.096
6699,0.166
6700,0.004
6701,0.748
6702,0.024
6703,0.034
6704,0.024
6705,0.004
6706,0
6707,0.184
6708,0.008
6709,0
6710,0.006
6711,0.002
6712,0.02
6713,0.002
6714,0.088
6715,0.01
6716,0
6717,0
6718,0.342
6719,0.066
6720,0.968
6721,0
6722,0.01
6723,0.922
6724,0.136
6725,0.59
6726,0.074
6727,0.114
6728,0.956
6729,0
6730,0
6731,0.312
6732,0.01
6733,0.028
6734,0.03
6735,0.054
6736,0.002
6737,0.004
6738,0.14
6739,0.218
6740,0
6741,0.206
6742,0
6743,0.022
6744,0.106
6745,0.344
6746,0.02
6747,0.01
6748,0.008
6749,0.156
6750,0.85
6751,0.006
6752,0.348
6753,0.452
6754,0.008
6755,0
6756,0.02
6757,0.316
6758,0.088
6759,0.006
6760,0.032
6761,0.042
6762,0.004
6763,0.004
6764,0.854
6765,0.024
6766,0.018
6767,0.006
6768,0.122
6769,0.074
6770,0.148
6771,0.052
6772,0.016
6773,0
6774,0
6775,0.71
6776,0.014
6777,0
6778,0.02
6779,0.07
6780,0.944
6781,0.358
6782,0.038
6783,0.016
6784,0.008
6785,0.068
6786,0.022
6787,0.938
6788,0.056
6789,0.076
6790,0.056
6791,0.004
6792,0.008
6793,0.378
6794,0.002
6795,0.082
6796,0.026
6797,0.002
6798,0.002
6799,0.008
6800,0.014
6801,0.074
6802,0.004
6803,0
6804,0
6805,0.02
6806,0
6807,0.64
6808,0.998
6809,0.038
6810,0.97
6811,0.052
6812,0.156
6813,0
6814,0.016
6815,0.126
6816,0.268
6817,0.194
6818,0.034
6819,0.952
6820,0.038
6821,0.034
6822,0.024
6823,0.302
6824,0.498
6825,0.954
6826,0.02
6827,0.018
6828,0
6829,0.08
6830,0.032
6831,0.106
6832,0.024
6833,0.008
6834,0.024
6835,0.976
6836,0.014
6837,0.042
6838,0.038
6839,0.006
6840,0.014
6841,0.002
6842,0.032
6843,0
6844,0.9
6845,0.844
6846,0
6847,0.216
6848,0.004
6849,0.008
6850,0.086
6851,0
6852,0.886
6853,0.02
6854,0.012
6855,0.006
6856,0.082
6857,0.03
6858,0.014
6859,0.83
6860,0.592
6861,0
6862,0.01
6863,0.036
6864,0.53
6865,0.016
6866,0.854
6867,0.342
6868,0.058
6869,0.668
6870,0.034
6871,0.014
6872,0.068
6873,0.054
6874,0.258
6875,0.042
6876,0.02
6877,0.042
6878,0.378
6879,0.074
