"UniqueID","Probability1"
6533,0.100148210882913
6534,0.100148210882913
6535,0.266666666666667
6536,0.69047619047619
6537,0.100148210882913
6538,0.69047619047619
6539,0.3
6540,0.1796875
6541,0.219745222929936
6542,0.100148210882913
6543,0.100148210882913
6544,0.583333333333333
6545,0.100148210882913
6546,0.100148210882913
6547,0.100148210882913
6548,0.3
6549,0.235294117647059
6550,0.69047619047619
6551,0.100148210882913
6552,0.0740740740740741
6553,0.100148210882913
6554,0.100148210882913
6555,0.222222222222222
6556,0.100148210882913
6557,0.100148210882913
6558,0.100148210882913
6559,0.100148210882913
6560,0.100148210882913
6561,0.100148210882913
6562,0.100148210882913
6563,0.100148210882913
6564,0.100148210882913
6565,0.100148210882913
6566,0.100148210882913
6567,0.186046511627907
6568,0.100148210882913
6569,0.100148210882913
6570,0.100148210882913
6571,0.219745222929936
6572,0.100148210882913
6573,0.100148210882913
6574,0.565217391304348
6575,0.100148210882913
6576,0.219745222929936
6577,0.100148210882913
6578,0.100148210882913
6579,0.100148210882913
6580,0.100148210882913
6581,0.100148210882913
6582,0.100148210882913
6583,0.100148210882913
6584,0.235294117647059
6585,0.100148210882913
6586,0.100148210882913
6587,0.69047619047619
6588,0.100148210882913
6589,0.100148210882913
6590,0.565217391304348
6591,0.69047619047619
6592,0.100148210882913
6593,0.100148210882913
6594,0.100148210882913
6595,0.100148210882913
6596,0.100148210882913
6597,0.100148210882913
6598,0.100148210882913
6599,0.100148210882913
6600,0.100148210882913
6601,0.909090909090909
6602,0.100148210882913
6603,0.100148210882913
6604,0.100148210882913
6605,0.69047619047619
6606,0.100148210882913
6607,0.100148210882913
6608,0.100148210882913
6609,0.100148210882913
6610,0.100148210882913
6611,0.100148210882913
6612,0.69047619047619
6613,0.100148210882913
6614,0.100148210882913
6615,0.100148210882913
6616,0.1796875
6617,0.0277777777777778
6618,0.100148210882913
6619,0.166666666666667
6620,0.100148210882913
6621,0.100148210882913
6622,0.0277777777777778
6623,0.100148210882913
6624,0.100148210882913
6625,0.266666666666667
6626,0.100148210882913
6627,0.100148210882913
6628,0.100148210882913
6629,0.100148210882913
6630,0.100148210882913
6631,0.833333333333333
6632,0.266666666666667
6633,0.100148210882913
6634,0.100148210882913
6635,0.1796875
6636,0.266666666666667
6637,0.0740740740740741
6638,0.115384615384615
6639,0.100148210882913
6640,0.318181818181818
6641,0.266666666666667
6642,0.266666666666667
6643,0.115384615384615
6644,0.115384615384615
6645,0.142857142857143
6646,0.100148210882913
6647,0.318181818181818
6648,0.321428571428571
6649,0.142857142857143
6650,0.100148210882913
6651,0.100148210882913
6652,0.100148210882913
6653,0.100148210882913
6654,0.100148210882913
6655,0.318181818181818
6656,0.100148210882913
6657,0.100148210882913
6658,0.100148210882913
6659,0.100148210882913
6660,0.100148210882913
6661,0.100148210882913
6662,0.100148210882913
6663,0.100148210882913
6664,0.100148210882913
6665,0.100148210882913
6666,0.100148210882913
6667,0.100148210882913
6668,0.100148210882913
6669,0.100148210882913
6670,0.266666666666667
6671,0.266666666666667
6672,0.100148210882913
6673,0
6674,0.100148210882913
6675,0.100148210882913
6676,0.100148210882913
6677,0.100148210882913
6678,0.100148210882913
6679,0.100148210882913
6680,0.100148210882913
6681,0.100148210882913
6682,0.100148210882913
6683,0.100148210882913
6684,0.219745222929936
6685,0.100148210882913
6686,0.100148210882913
6687,0.100148210882913
6688,0.100148210882913
6689,0.100148210882913
6690,0.100148210882913
6691,0.219745222929936
6692,1
6693,0.100148210882913
6694,0.100148210882913
6695,0.100148210882913
6696,0.100148210882913
6697,0.219745222929936
6698,0.100148210882913
6699,0.100148210882913
6700,0.100148210882913
6701,0.1796875
6702,0.100148210882913
6703,0.100148210882913
6704,0.1796875
6705,0.0277777777777778
6706,0.100148210882913
6707,0.266666666666667
6708,0.100148210882913
6709,0.100148210882913
6710,0.100148210882913
6711,0.0277777777777778
6712,0.100148210882913
6713,0.100148210882913
6714,0.266666666666667
6715,0.100148210882913
6716,0.100148210882913
6717,0.100148210882913
6718,0.219745222929936
6719,0.100148210882913
6720,0.100148210882913
6721,0.100148210882913
6722,0.100148210882913
6723,0.333333333333333
6724,0.219745222929936
6725,0.100148210882913
6726,0.100148210882913
6727,0.75
6728,0.153846153846154
6729,0.100148210882913
6730,0.100148210882913
6731,0.1796875
6732,0.100148210882913
6733,0.100148210882913
6734,0.100148210882913
6735,0.100148210882913
6736,0.100148210882913
6737,0.100148210882913
6738,0.100148210882913
6739,0.7
6740,0.100148210882913
6741,0.625
6742,0.100148210882913
6743,0.100148210882913
6744,0.100148210882913
6745,0.625
6746,0.100148210882913
6747,0.100148210882913
6748,0.100148210882913
6749,0.266666666666667
6750,0.100148210882913
6751,0.100148210882913
6752,0.25
6753,0.7
6754,0.100148210882913
6755,0.100148210882913
6756,0.100148210882913
6757,0.100148210882913
6758,0.413461538461538
6759,0.100148210882913
6760,0.100148210882913
6761,0.100148210882913
6762,0.100148210882913
6763,0.100148210882913
6764,0.100148210882913
6765,0.100148210882913
6766,0.100148210882913
6767,0.100148210882913
6768,0.219745222929936
6769,0.100148210882913
6770,0.25
6771,0.100148210882913
6772,0.100148210882913
6773,0.100148210882913
6774,0.100148210882913
6775,0.25
6776,0.100148210882913
6777,0.100148210882913
6778,0.100148210882913
6779,0.100148210882913
6780,0.100148210882913
6781,0.153846153846154
6782,0.100148210882913
6783,0.100148210882913
6784,0.100148210882913
6785,0.0740740740740741
6786,0.100148210882913
6787,0.100148210882913
6788,0.413461538461538
6789,0.100148210882913
6790,0.100148210882913
6791,0.100148210882913
6792,0.100148210882913
6793,0.333333333333333
6794,0.100148210882913
6795,0.1796875
6796,0.100148210882913
6797,0.0277777777777778
6798,0.266666666666667
6799,0.0277777777777778
6800,0.2
6801,0.625
6802,0.100148210882913
6803,0.100148210882913
6804,0.100148210882913
6805,0.100148210882913
6806,0.100148210882913
6807,1
6808,0.285714285714286
6809,0.100148210882913
6810,0.1796875
6811,0.100148210882913
6812,0.25
6813,0.100148210882913
6814,0.100148210882913
6815,0.100148210882913
6816,0.285714285714286
6817,0.100148210882913
6818,0.100148210882913
6819,0.181818181818182
6820,0.100148210882913
6821,0.100148210882913
6822,0.413461538461538
6823,0.100148210882913
6824,0.625
6825,0.571428571428571
6826,0.100148210882913
6827,0.100148210882913
6828,0.100148210882913
6829,0.100148210882913
6830,0.100148210882913
6831,0.1796875
6832,0.100148210882913
6833,0.100148210882913
6834,0.100148210882913
6835,0.100148210882913
6836,0.100148210882913
6837,0.285714285714286
6838,0.1796875
6839,0.100148210882913
6840,0.100148210882913
6841,0.100148210882913
6842,0.100148210882913
6843,0.100148210882913
6844,0.125
6845,0.75
6846,0.100148210882913
6847,0.100148210882913
6848,0.100148210882913
6849,0.100148210882913
6850,0.219745222929936
6851,0.100148210882913
6852,0.100148210882913
6853,0.100148210882913
6854,0.100148210882913
6855,0.100148210882913
6856,0.100148210882913
6857,0.100148210882913
6858,0.100148210882913
6859,0.100148210882913
6860,0.571428571428571
6861,0.100148210882913
6862,0.100148210882913
6863,0.100148210882913
6864,0.100148210882913
6865,0.100148210882913
6866,0.100148210882913
6867,0.2
6868,0.100148210882913
6869,0.100148210882913
6870,0.75
6871,0.100148210882913
6872,0.219745222929936
6873,0.219745222929936
6874,0.413461538461538
6875,0.100148210882913
6876,0.100148210882913
6877,0.100148210882913
6878,0.100148210882913
6879,0.100148210882913
6880,0.100148210882913
6881,0.100148210882913
6882,0.100148210882913
6883,0.100148210882913
6884,0.100148210882913
6885,0.413461538461538
6886,0.219745222929936
6887,0.100148210882913
6888,0.1796875
6889,0.0277777777777778
6890,0.100148210882913
6891,0
6892,0.100148210882913
6893,0.0277777777777778
6894,0.100148210882913
6895,0.100148210882913
6896,0.100148210882913
6897,0.100148210882913
6898,0.100148210882913
6899,0.100148210882913
6900,0.100148210882913
6901,0.100148210882913
6902,0.100148210882913
6903,0.100148210882913
6904,0.100148210882913
6905,0.100148210882913
6906,0.100148210882913
6907,0.100148210882913
6908,0.100148210882913
6909,0.219745222929936
6910,0.100148210882913
6911,0.100148210882913
6912,0.100148210882913
6913,0.219745222929936
6914,0.100148210882913
6915,0.100148210882913
6916,0.100148210882913
6917,0.100148210882913
6918,0.325443786982249
6919,0.100148210882913
6920,0.219745222929936
6921,0.325443786982249
6922,0.100148210882913
6923,0.100148210882913
6924,0.325443786982249
6925,0.325443786982249
6926,0.100148210882913
6927,0.100148210882913
6928,0.100148210882913
6929,0.100148210882913
6930,0.100148210882913
6931,0.100148210882913
6932,0.100148210882913
6933,0.100148210882913
6934,0.100148210882913
6935,0.100148210882913
6936,0.100148210882913
6937,0.100148210882913
6938,0.1796875
6939,0.100148210882913
6940,0.100148210882913
6941,0.325443786982249
6942,0.100148210882913
6943,0.1796875
6944,0.100148210882913
6945,0.100148210882913
6946,0.325443786982249
6947,0.100148210882913
6948,0.100148210882913
6949,0.100148210882913
6950,0.100148210882913
6951,0.100148210882913
6952,0.100148210882913
6953,0.266666666666667
6954,0.100148210882913
6955,0.325443786982249
6956,0.1796875
6957,0.100148210882913
6958,0.100148210882913
6959,0.100148210882913
6960,0.100148210882913
6961,0.100148210882913
6962,0.100148210882913
6963,0.325443786982249
6964,0.100148210882913
6965,0.100148210882913
6966,0.325443786982249
6967,0.100148210882913
6968,0.325443786982249
6969,0.100148210882913
6970,0.100148210882913
6971,0.100148210882913
6972,0.219745222929936
6973,0.100148210882913
6974,0.100148210882913
6975,0.219745222929936
6976,0.1796875
6977,0.100148210882913
6978,0.100148210882913
6979,0.100148210882913
6980,0.100148210882913
6981,0.100148210882913
6982,0.1796875
6983,0.100148210882913
6984,0.100148210882913
6985,0.325443786982249
6986,0.0277777777777778
6987,0.100148210882913
6988,0.100148210882913
6989,0.219745222929936
6990,0.325443786982249
6991,0.0277777777777778
6992,0.100148210882913
6993,0.100148210882913
6994,0.219745222929936
6995,0.100148210882913
6996,0.219745222929936
6997,0.100148210882913
6998,0.100148210882913
6999,0.100148210882913
7000,0.100148210882913
7001,0.100148210882913
7002,0.285714285714286
7003,0.866666666666667
7004,0.100148210882913
7005,0.866666666666667
7006,0.100148210882913
7007,0.100148210882913
7008,0.100148210882913
7009,0.100148210882913
7010,0.100148210882913
7011,0.100148210882913
7012,0.100148210882913
7013,0.100148210882913
7014,0.100148210882913
7015,0.100148210882913
7016,0.111111111111111
7017,0.100148210882913
7018,0.357142857142857
7019,0.3
7020,0.1796875
7021,0.100148210882913
7022,0.100148210882913
7023,0.724137931034483
7024,0.100148210882913
7025,0.100148210882913
7026,0.724137931034483
7027,0.100148210882913
7028,0.100148210882913
7029,0.100148210882913
7030,0.3
7031,0.100148210882913
7032,0.8
7033,0.100148210882913
7034,0.69047619047619
7035,0.69047619047619
7036,0.100148210882913
7037,0.100148210882913
7038,0.1796875
7039,0.100148210882913
7040,0.100148210882913
7041,0.100148210882913
7042,0.100148210882913
7043,0.318181818181818
7044,0.3
7045,0.100148210882913
7046,0.100148210882913
7047,0.69047619047619
7048,0.100148210882913
7049,0.100148210882913
7050,0.100148210882913
7051,0.100148210882913
7052,0.1796875
7053,0.100148210882913
7054,0.100148210882913
7055,0.100148210882913
7056,0.186046511627907
7057,0
7058,0.235294117647059
7059,0.100148210882913
7060,0.100148210882913
7061,0.100148210882913
7062,0.100148210882913
7063,0.100148210882913
7064,0.166666666666667
7065,0.100148210882913
7066,0.219745222929936
7067,0.100148210882913
7068,0.100148210882913
7069,0.100148210882913
7070,0.235294117647059
7071,0.235294117647059
7072,0.565217391304348
7073,0.100148210882913
7074,0.100148210882913
7075,0.100148210882913
7076,0.100148210882913
7077,0.100148210882913
7078,1
7079,0.0740740740740741
7080,0.100148210882913
7081,0.100148210882913
7082,0.219745222929936
7083,0.100148210882913
7084,0.166666666666667
7085,0.100148210882913
7086,0.100148210882913
7087,0.69047619047619
7088,0.100148210882913
7089,0.100148210882913
7090,0.100148210882913
7091,0.100148210882913
7092,0.100148210882913
7093,0.100148210882913
7094,0.100148210882913
7095,0.235294117647059
7096,0.100148210882913
7097,0.100148210882913
7098,0.100148210882913
7099,0.100148210882913
7100,0.100148210882913
7101,0.100148210882913
7102,0.100148210882913
7103,0.181818181818182
7104,0.0277777777777778
7105,0.100148210882913
7106,0.186046511627907
7107,0.100148210882913
7108,0.0277777777777778
7109,0.100148210882913
7110,0.100148210882913
7111,0.100148210882913
7112,0.219745222929936
7113,0.100148210882913
7114,0.100148210882913
7115,0.100148210882913
7116,0.2
7117,0.100148210882913
7118,0.219745222929936
7119,0.100148210882913
7120,0.100148210882913
7121,0.2
7122,0.100148210882913
7123,0.219745222929936
7124,0.266666666666667
7125,0.100148210882913
7126,0.100148210882913
7127,0.100148210882913
7128,0.100148210882913
7129,0.100148210882913
7130,0.100148210882913
7131,0.266666666666667
7132,1
7133,0.100148210882913
7134,0.1796875
7135,0.100148210882913
7136,0.186046511627907
7137,0.100148210882913
7138,0.142857142857143
7139,0.100148210882913
7140,0.186046511627907
7141,0.100148210882913
7142,0.100148210882913
7143,0.100148210882913
7144,0.100148210882913
7145,0.100148210882913
7146,0.100148210882913
7147,0.100148210882913
7148,0.100148210882913
7149,0.100148210882913
7150,0.115384615384615
7151,0.219745222929936
7152,0.219745222929936
7153,1
7154,0.100148210882913
7155,0.100148210882913
7156,0.100148210882913
7157,0.100148210882913
7158,0.115384615384615
7159,0.100148210882913
7160,0.100148210882913
7161,0.100148210882913
7162,0.115384615384615
7163,0.100148210882913
7164,0.100148210882913
7165,0.100148210882913
7166,0.100148210882913
7167,0.100148210882913
7168,0.100148210882913
7169,0.100148210882913
7170,0.100148210882913
7171,0.100148210882913
7172,0.100148210882913
7173,0.100148210882913
7174,0.100148210882913
7175,0.219745222929936
7176,0.1796875
7177,0.219745222929936
7178,0.100148210882913
7179,0.100148210882913
7180,0.100148210882913
7181,0.219745222929936
7182,0.100148210882913
7183,0.100148210882913
7184,0.100148210882913
7185,0.100148210882913
7186,0.321428571428571
7187,0.100148210882913
7188,0.636363636363636
7189,0.100148210882913
7190,0.100148210882913
7191,0.0277777777777778
7192,0.100148210882913
7193,0.100148210882913
7194,1
7195,0.100148210882913
7196,0.0277777777777778
7197,0.100148210882913
7198,0.186046511627907
7199,0.100148210882913
7200,0.100148210882913
7201,0.100148210882913
7202,0.219745222929936
7203,0.266666666666667
7204,0.100148210882913
7205,0.100148210882913
7206,0.100148210882913
7207,0.100148210882913
7208,0.100148210882913
7209,0.100148210882913
7210,0.413461538461538
7211,0.100148210882913
7212,0.1796875
7213,0.413461538461538
7214,0.219745222929936
7215,0.100148210882913
7216,0.100148210882913
7217,0.413461538461538
7218,0.413461538461538
7219,0.100148210882913
7220,0.153846153846154
7221,0.100148210882913
7222,0.100148210882913
7223,0.100148210882913
7224,0.100148210882913
7225,0.100148210882913
7226,0.100148210882913
7227,0.100148210882913
7228,0.100148210882913
7229,0.100148210882913
7230,0.413461538461538
7231,0.100148210882913
7232,0.2
7233,0.413461538461538
7234,0.100148210882913
7235,0.100148210882913
7236,0.100148210882913
7237,0.100148210882913
7238,0.219745222929936
7239,0.100148210882913
7240,0.100148210882913
7241,0.100148210882913
7242,0.100148210882913
7243,0.1796875
7244,0.100148210882913
7245,0.219745222929936
7246,0.100148210882913
7247,0.100148210882913
7248,0.2
7249,0.100148210882913
7250,0.333333333333333
7251,0.100148210882913
7252,0.100148210882913
7253,0.100148210882913
7254,0.413461538461538
7255,0.333333333333333
7256,0.413461538461538
7257,0.100148210882913
7258,0.1796875
7259,0.100148210882913
7260,0.100148210882913
7261,0.100148210882913
7262,0.25
7263,0.219745222929936
7264,0.571428571428571
7265,0.642857142857143
7266,0.333333333333333
7267,0.100148210882913
7268,0
7269,0.100148210882913
7270,0.100148210882913
7271,0.100148210882913
7272,0.100148210882913
7273,0.25
7274,0.413461538461538
7275,0.100148210882913
7276,0.100148210882913
7277,0.219745222929936
7278,0.100148210882913
7279,0.219745222929936
7280,0.100148210882913
7281,0.100148210882913
7282,0.642857142857143
7283,0.100148210882913
7284,0.100148210882913
7285,0.100148210882913
7286,0.100148210882913
7287,0.100148210882913
7288,0.100148210882913
7289,0.100148210882913
7290,1
7291,0.413461538461538
7292,0.100148210882913
7293,0.100148210882913
7294,0.0277777777777778
7295,0.413461538461538
7296,0.100148210882913
7297,0.100148210882913
7298,0.75
7299,0.0277777777777778
7300,0.100148210882913
7301,0.100148210882913
7302,0.219745222929936
7303,0.100148210882913
7304,0.100148210882913
7305,0.100148210882913
7306,0.100148210882913
7307,0.266666666666667
7308,0.100148210882913
7309,0.100148210882913
7310,0.100148210882913
7311,0.219745222929936
7312,0.2
7313,0.100148210882913
7314,0.1796875
7315,0.100148210882913
7316,0.583333333333333
7317,0.100148210882913
7318,0.100148210882913
7319,0.1796875
7320,0.100148210882913
7321,0.100148210882913
7322,0.100148210882913
7323,0.100148210882913
7324,0.100148210882913
7325,0.100148210882913
7326,0.100148210882913
7327,0.100148210882913
7328,0.100148210882913
7329,0.100148210882913
7330,0.219745222929936
7331,0.100148210882913
7332,0.100148210882913
7333,0.100148210882913
7334,0.100148210882913
7335,0.100148210882913
7336,0.100148210882913
7337,0.625
7338,0.100148210882913
7339,0.100148210882913
7340,0.100148210882913
7341,0.100148210882913
7342,0.285714285714286
7343,0.100148210882913
7344,0.100148210882913
7345,0.100148210882913
7346,0.100148210882913
7347,0.100148210882913
7348,0.100148210882913
7349,0.100148210882913
7350,0.413461538461538
7351,0.100148210882913
7352,0.100148210882913
7353,0.100148210882913
7354,0.0277777777777778
7355,0.100148210882913
7356,0.100148210882913
7357,0.153846153846154
7358,0.100148210882913
7359,0.100148210882913
7360,0.100148210882913
7361,0.100148210882913
7362,0.100148210882913
7363,0.100148210882913
7364,0.100148210882913
7365,0.100148210882913
7366,0.100148210882913
7367,0.100148210882913
7368,0.100148210882913
7369,0.100148210882913
7370,0.100148210882913
7371,0.100148210882913
7372,0.100148210882913
7373,0.100148210882913
7374,0.100148210882913
7375,0.100148210882913
7376,0.219745222929936
7377,0.219745222929936
7378,0.100148210882913
7379,0.219745222929936
7380,0.642857142857143
7381,0.100148210882913
7382,0.219745222929936
7383,0.100148210882913
7384,0.100148210882913
7385,0.100148210882913
7386,0.219745222929936
7387,0.219745222929936
7388,0.100148210882913
7389,0.100148210882913
7390,0.413461538461538
7391,0.100148210882913
7392,0.100148210882913
7393,0.219745222929936
7394,0.219745222929936
7395,0.100148210882913
7396,0.0277777777777778
7397,0.75
7398,0.100148210882913
7399,0.100148210882913
7400,0.100148210882913
7401,0.0277777777777778
7402,0.100148210882913
7403,0.266666666666667
7404,0.583333333333333
7405,0.100148210882913
7406,0.100148210882913
7407,0.100148210882913
7408,0.100148210882913
7409,0.100148210882913
7410,0.100148210882913
7411,0.100148210882913
7412,0.325443786982249
7413,0.100148210882913
7414,0.100148210882913
7415,0.100148210882913
7416,0.325443786982249
7417,0.100148210882913
7418,0.100148210882913
7419,0.100148210882913
7420,0.100148210882913
7421,0.100148210882913
7422,0.100148210882913
7423,0.100148210882913
7424,0.100148210882913
7425,0.100148210882913
7426,0.100148210882913
7427,0.1796875
7428,0.100148210882913
7429,0.219745222929936
7430,0.325443786982249
7431,0.100148210882913
7432,0.100148210882913
7433,0.1796875
7434,0.100148210882913
7435,0.100148210882913
7436,0.219745222929936
7437,0.100148210882913
7438,0.325443786982249
7439,0.325443786982249
7440,0.100148210882913
7441,0.100148210882913
7442,0.100148210882913
7443,0.325443786982249
7444,0.100148210882913
7445,0.100148210882913
7446,0.100148210882913
7447,0.325443786982249
7448,0.100148210882913
7449,0.100148210882913
7450,0.100148210882913
7451,0.100148210882913
7452,0.100148210882913
7453,0.100148210882913
7454,0.325443786982249
7455,0.325443786982249
7456,0.100148210882913
7457,0.100148210882913
7458,0.100148210882913
7459,0.325443786982249
7460,0.100148210882913
7461,0.100148210882913
7462,0.100148210882913
7463,0.325443786982249
7464,0.100148210882913
7465,0.100148210882913
7466,0.100148210882913
7467,0.100148210882913
7468,0.100148210882913
7469,0.100148210882913
7470,0.100148210882913
7471,0.100148210882913
7472,0.100148210882913
7473,0.100148210882913
7474,0.325443786982249
7475,0.100148210882913
7476,0.100148210882913
7477,0.100148210882913
7478,0.100148210882913
7479,0.100148210882913
7480,0.325443786982249
7481,0.100148210882913
7482,0.100148210882913
7483,0.0277777777777778
7484,0.100148210882913
7485,0.325443786982249
7486,0.100148210882913
