"UniqueID","Probability1"
6533,0.104
6534,0.17
6535,0.998
6536,0.29
6537,0.218
6538,0.814
6539,0.904
6540,0.038
6541,0.092
6542,0.006
6543,0.028
6544,0.848
6545,0.002
6546,0.018
6547,0
6548,0.904
6549,0.862
6550,0.302
6551,0.384
6552,0.03
6553,0.096
6554,0.028
6555,0.906
6556,0.002
6557,0.006
6558,0.538
6559,0.046
6560,0.934
6561,0.566
6562,0.036
6563,0.05
6564,0.05
6565,0.004
6566,0.076
6567,0.23
6568,0.956
6569,0.95
6570,0.026
6571,0.034
6572,0.72
6573,0.978
6574,0.93
6575,0.032
6576,0.792
6577,0.004
6578,0.04
6579,0.052
6580,0
6581,0.67
6582,0.028
6583,0.002
6584,0.104
6585,0.002
6586,0.064
6587,0.344
6588,0
6589,0.002
6590,0.15
6591,0.864
6592,0.04
6593,0.014
6594,0.038
6595,0.016
6596,0.014
6597,0.004
6598,0.008
6599,0.002
6600,0.52
6601,0.148
6602,0.002
6603,0
6604,0.07
6605,0.118
6606,0.92
6607,0.012
6608,0.924
6609,0.702
6610,0
6611,0
6612,0.46
6613,0
6614,0.106
6615,0.002
6616,0.264
6617,0.044
6618,0.018
6619,0.084
6620,0
6621,0.06
6622,0.018
6623,0
6624,0.006
6625,0.01
6626,0
6627,0
6628,0
6629,0.076
6630,0
6631,0.062
6632,0.234
6633,0.93
6634,0.078
6635,0.49
6636,0.322
6637,0.478
6638,0.392
6639,0.244
6640,0.3
6641,0.382
6642,0.286
6643,0.446
6644,0.382
6645,0.028
6646,0.316
6647,0.076
6648,0.04
6649,0.242
6650,0.962
6651,0
6652,0
6653,0.07
6654,0.004
6655,0.234
6656,0.084
6657,0.008
6658,0.072
6659,0
6660,0.396
6661,0
6662,0.004
6663,0.006
6664,0.392
6665,0.09
6666,0
6667,0.024
6668,0.004
6669,0.012
6670,0.736
6671,0.86
6672,0
6673,0.054
6674,0.072
6675,0.006
6676,0.004
6677,0.018
6678,0.006
6679,0.006
6680,0.85
6681,0
6682,0.014
6683,0.122
6684,0.33
6685,0.008
6686,0.022
6687,0.022
6688,0.982
6689,0
6690,0.02
6691,0.174
6692,0.194
6693,0.004
6694,0.98
6695,0.062
6696,0.002
6697,0.812
6698,0.084
6699,0.174
6700,0.002
6701,0.702
6702,0.016
6703,0.024
6704,0.048
6705,0.002
6706,0
6707,0.062
6708,0.016
6709,0.004
6710,0.006
6711,0
6712,0.048
6713,0.006
6714,0.07
6715,0.008
6716,0
6717,0
6718,0.376
6719,0.068
6720,0.96
6721,0
6722,0.008
6723,0.892
6724,0.122
6725,0.622
6726,0.098
6727,0.11
6728,0.948
6729,0.002
6730,0
6731,0.258
6732,0.01
6733,0.056
6734,0.05
6735,0.062
6736,0.01
6737,0.006
6738,0.174
6739,0.238
6740,0
6741,0.224
6742,0
6743,0.01
6744,0.028
6745,0.338
6746,0.026
6747,0.01
6748,0.01
6749,0.16
6750,0.868
6751,0.004
6752,0.278
6753,0.416
6754,0.008
6755,0
6756,0.02
6757,0.346
6758,0.15
6759,0
6760,0.022
6761,0.002
6762,0.002
6763,0.002
6764,0.878
6765,0.028
6766,0.034
6767,0.026
6768,0.124
6769,0.076
6770,0.158
6771,0.082
6772,0.012
6773,0.008
6774,0
6775,0.672
6776,0.02
6777,0
6778,0.028
6779,0.098
6780,0.976
6781,0.22
6782,0.054
6783,0.022
6784,0.012
6785,0.054
6786,0.014
6787,0.97
6788,0.076
6789,0.086
6790,0.052
6791,0.002
6792,0.002
6793,0.36
6794,0
6795,0.112
6796,0.026
6797,0
6798,0.002
6799,0.008
6800,0.01
6801,0.052
6802,0
6803,0
6804,0.004
6805,0.02
6806,0
6807,0.634
6808,0.996
6809,0.06
6810,0.97
6811,0.034
6812,0.074
6813,0
6814,0.01
6815,0.122
6816,0.244
6817,0.212
6818,0.028
6819,0.93
6820,0.022
6821,0.024
6822,0.026
6823,0.056
6824,0.526
6825,0.93
6826,0.024
6827,0.004
6828,0
6829,0.084
6830,0.044
6831,0.07
6832,0.028
6833,0.002
6834,0.048
6835,0.946
6836,0.014
6837,0.034
6838,0.028
6839,0.002
6840,0.008
6841,0.07
6842,0.022
6843,0.002
6844,0.916
6845,0.808
6846,0
6847,0.222
6848,0.004
6849,0.006
6850,0.11
6851,0
6852,0.896
6853,0.026
6854,0.02
6855,0.006
6856,0.066
6857,0.04
6858,0.008
6859,0.844
6860,0.582
6861,0.002
6862,0.016
6863,0.038
6864,0.616
6865,0.028
6866,0.858
6867,0.176
6868,0.058
6869,0.682
6870,0.034
6871,0.012
6872,0.062
6873,0.066
6874,0.272
6875,0.042
6876,0.018
6877,0.062
6878,0.336
6879,0.08
6880,0
6881,0.012
6882,0.022
6883,0.002
6884,0.01
6885,0.964
6886,0.044
6887,0
6888,0.02
6889,0.068
6890,0
6891,0.004
6892,0.012
6893,0.028
6894,0.01
6895,0.01
6896,0.004
6897,0.026
6898,0.006
6899,0.008
6900,0
6901,0
6902,0.034
6903,0.228
6904,0.974
6905,0.064
6906,0.022
6907,0.088
6908,0.008
6909,0.058
6910,0.024
6911,0.026
6912,0
6913,0.138
6914,0
6915,0.03
6916,0.008
6917,0.018
6918,0.166
6919,0
6920,0.208
6921,0.88
6922,0.106
6923,0.002
6924,0.126
6925,0.512
6926,0
6927,0.794
6928,0.002
6929,0.012
6930,0.014
6931,0.018
6932,0.022
6933,0.004
6934,0.79
6935,0.556
6936,0.002
6937,0.032
6938,0.034
6939,0.006
6940,0.79
6941,0.196
6942,0.006
6943,0.722
6944,0.018
6945,0.002
6946,0.044
6947,0.186
6948,0.002
6949,0.05
6950,0.388
6951,0.174
6952,0.022
6953,0.666
6954,0.006
6955,0.144
6956,0.918
6957,0.006
6958,0.006
6959,0.014
6960,0.162
6961,0.026
6962,0.006
6963,0.28
6964,0.026
6965,0.02
6966,0.164
6967,0.94
6968,0.054
6969,0.03
6970,0.016
6971,0.17
6972,0.432
6973,0.06
6974,0
6975,0.02
6976,0.03
6977,0.006
6978,0
6979,0.122
6980,0.002
6981,0.012
6982,0.236
6983,0.014
6984,0.006
6985,0.012
6986,0.002
6987,0
6988,0
6989,0.084
6990,0.906
6991,0.002
6992,0.016
6993,0.006
6994,0.008
6995,0.008
6996,0.048
6997,0
6998,0.018
6999,0
7000,0.118
7001,0.012
7002,0.758
7003,1
7004,0.166
7005,0.84
7006,0.004
7007,0
7008,0.006
7009,0.98
7010,0
7011,0.082
7012,0.938
7013,0.054
7014,0.682
7015,0.026
7016,0.906
7017,0.37
7018,0.298
7019,0.13
7020,0.064
7021,0.854
7022,0.98
7023,0.794
7024,0.996
7025,0.028
7026,0.94
7027,0.078
7028,0.006
7029,0
7030,0.68
7031,0.014
7032,0.34
7033,0.064
7034,0.238
7035,0.402
7036,0.276
7037,0.85
7038,0.084
7039,0.14
7040,0.074
7041,0
7042,0.002
7043,0.108
7044,0.484
7045,0.302
7046,0.012
7047,0.688
7048,0.962
7049,0.194
7050,0
7051,0.044
7052,0.206
7053,0.156
7054,0.026
7055,0.012
7056,0.63
7057,0.122
7058,0.202
7059,0.048
7060,0.016
7061,0.972
7062,0.024
7063,0.022
7064,0.088
7065,0.072
7066,0.324
7067,0.028
7068,0.002
7069,0.012
7070,0.166
7071,0.144
7072,0.818
7073,0.384
7074,0.004
7075,0.08
7076,0.002
7077,0
7078,0.126
7079,0.332
7080,0.002
7081,0.362
7082,0.776
7083,0
7084,0.864
7085,0.002
7086,0.012
7087,0.92
7088,0.006
7089,0.504
7090,0.002
7091,0.002
7092,0.086
7093,0
7094,0.006
7095,0.584
7096,0.022
7097,0.958
7098,0.128
7099,0
7100,0.034
7101,0.002
7102,0.03
7103,0.314
7104,0.012
7105,0.012
7106,0.004
7107,0.008
7108,0.006
7109,0.052
7110,0.018
7111,0.006
7112,0.086
7113,0.016
7114,0
7115,0.006
7116,0.424
7117,0.034
7118,0.122
7119,0
7120,0.938
7121,0.14
7122,0.18
7123,0.162
7124,0.268
7125,0
7126,0.166
7127,0.006
7128,0.008
7129,0
7130,0.038
7131,0.896
7132,0.184
7133,0.06
7134,0.05
7135,0.04
7136,0.382
7137,0.004
7138,0.46
7139,0.044
7140,0.108
7141,0.996
7142,0.018
7143,0.04
7144,0.01
7145,0.93
7146,0.068
7147,0.002
7148,0.922
7149,0.012
7150,0.826
7151,0.27
7152,0.06
7153,0.158
7154,0.028
7155,0.188
7156,0.004
7157,0.004
7158,0.106
7159,0
7160,0.002
7161,0
7162,0.102
7163,0.086
7164,0
7165,0.008
7166,0.004
7167,0
7168,0.02
7169,0
7170,0.01
7171,0.016
7172,0.002
7173,0.016
7174,0.034
7175,0.096
7176,0.23
7177,0.05
7178,0.952
7179,0.036
7180,0.556
7181,0.426
7182,0.032
7183,0
7184,0.002
7185,0.95
7186,0.478
7187,0.04
7188,0.772
7189,0.01
7190,0
7191,0.03
7192,0.018
7193,0
7194,0.03
7195,0.004
7196,0.018
7197,0.002
7198,0.01
7199,0
7200,0.016
7201,0
7202,0.186
7203,0.08
7204,0
7205,0.006
7206,0.1
7207,0.128
7208,0.886
7209,0.138
7210,0.35
7211,0.118
7212,0.042
7213,0.094
7214,0.036
7215,0.012
7216,0.046
7217,0.174
7218,0.95
7219,0
7220,0.15
7221,0.022
7222,0.022
7223,0.012
7224,0.014
7225,0.392
7226,0.014
7227,0.028
7228,0.022
7229,0.928
7230,0.602
7231,0
7232,0.402
7233,0.388
7234,0.582
7235,0.07
7236,0.012
7237,0.004
7238,0.956
7239,0.028
7240,0.028
7241,0.028
7242,0.936
7243,0.022
7244,0.066
7245,0.028
7246,0.002
7247,0.002
7248,0.424
7249,0.002
7250,0.096
7251,0.102
7252,0.024
7253,0
7254,0.306
7255,0.422
7256,0.266
7257,0
7258,0.918
7259,0.166
7260,0.052
7261,0
7262,0.246
7263,0.1
7264,0.368
7265,0.22
7266,0.286
7267,0
7268,0.624
7269,0.028
7270,0
7271,0.236
7272,0.014
7273,0.318
7274,0.284
7275,0.024
7276,0.032
7277,0.022
7278,0.01
7279,0.212
7280,0.006
7281,0
7282,0.22
7283,0.024
7284,0.018
7285,0.172
7286,0.22
7287,0.004
7288,0.714
7289,0
7290,0.546
7291,0.178
7292,0.026
7293,0.082
7294,0.026
7295,0.098
7296,0.016
7297,0.002
7298,0.042
7299,0.016
7300,0.034
7301,0.042
7302,0.1
7303,0.024
7304,0.006
7305,0
7306,0
7307,0.622
7308,0.696
7309,0.064
7310,0.064
7311,0.17
7312,0.268
7313,0.356
7314,0.516
7315,0
7316,0.462
7317,0.126
7318,0.048
7319,0.016
7320,0.07
7321,0.042
7322,0.016
7323,0.02
7324,0.042
7325,0
7326,0.048
7327,0.008
7328,0.004
7329,0.002
7330,0.096
7331,0
7332,0.036
7333,0.246
7334,0.04
7335,0.07
7336,0.016
