"UniqueID","Probability1"
6533,0.09
6534,0.164
6535,0.992
6536,0.378
6537,0.156
6538,0.808
6539,0.9
6540,0.016
6541,0.038
6542,0
6543,0.008
6544,0.88
6545,0
6546,0.002
6547,0
6548,0.938
6549,0.822
6550,0.232
6551,0.324
6552,0.018
6553,0.014
6554,0.062
6555,0.914
6556,0.008
6557,0
6558,0.478
6559,0.002
6560,0.966
6561,0.47
6562,0.018
6563,0.006
6564,0.028
6565,0
6566,0.068
6567,0.226
6568,0.962
6569,0.928
6570,0.012
6571,0.082
6572,0.74
6573,0.982
6574,0.924
6575,0.022
6576,0.77
6577,0
6578,0
6579,0.054
6580,0
6581,0.694
6582,0.012
6583,0.006
6584,0.058
6585,0.004
6586,0.046
6587,0.198
6588,0
6589,0
6590,0.112
6591,0.932
6592,0.198
6593,0.002
6594,0.006
6595,0
6596,0
6597,0.012
6598,0
6599,0
6600,0.63
6601,0.144
6602,0
6603,0
6604,0.076
6605,0.164
6606,0.908
6607,0.016
6608,0.906
6609,0.706
6610,0
6611,0.004
6612,0.46
6613,0.002
6614,0.054
6615,0.002
6616,0.15
6617,0
6618,0.042
6619,0.056
6620,0
6621,0.038
6622,0.022
6623,0.004
6624,0.002
6625,0.01
6626,0
6627,0
6628,0.01
6629,0.076
6630,0
6631,0.054
6632,0.274
6633,0.91
6634,0.038
6635,0.414
6636,0.274
6637,0.456
6638,0.286
6639,0.17
6640,0.218
6641,0.298
6642,0.242
6643,0.416
6644,0.29
6645,0.048
6646,0.266
6647,0.014
6648,0.02
6649,0.216
6650,0.978
6651,0
6652,0
6653,0.046
6654,0.01
6655,0.358
6656,0.072
6657,0.008
6658,0.042
6659,0.002
6660,0.686
6661,0
6662,0.002
6663,0.022
6664,0.39
6665,0.01
6666,0
6667,0.032
6668,0.012
6669,0.012
6670,0.858
6671,0.856
6672,0.002
6673,0.064
6674,0.054
6675,0.004
6676,0.002
6677,0.016
6678,0.008
6679,0.004
6680,0.846
6681,0.002
6682,0.014
6683,0.098
6684,0.338
6685,0
6686,0
6687,0.024
6688,0.984
6689,0
6690,0.002
6691,0.11
6692,0.192
6693,0
6694,0.976
6695,0.07
6696,0
6697,0.792
6698,0.096
6699,0.04
6700,0.012
6701,0.738
6702,0.024
6703,0.036
6704,0.034
6705,0.006
6706,0
6707,0.1
6708,0.014
6709,0.002
6710,0.03
6711,0.008
6712,0.028
6713,0.006
6714,0.06
