"UniqueID","Probability1"
6533,0.09
6534,0.21
6535,0.99
6536,0.408
6537,0.256
6538,0.694
6539,0.912
6540,0.034
6541,0.06
6542,0.004
6543,0.03
6544,0.916
6545,0.02
6546,0.018
6547,0.038
6548,0.87
6549,0.6
6550,0.26
6551,0.42
6552,0.064
6553,0.128
6554,0.012
6555,0.86
6556,0.01
6557,0
6558,0.528
6559,0.058
6560,0.568
6561,0.478
6562,0.052
6563,0.036
6564,0.032
6565,0.016
6566,0.062
6567,0.212
6568,0.92
6569,0.93
6570,0.028
6571,0.104
6572,0.694
6573,0.974
6574,0.926
6575,0.054
6576,0.704
6577,0.004
6578,0.014
6579,0.016
6580,0.006
6581,0.61
6582,0.024
6583,0.004
6584,0.194
6585,0.004
6586,0.098
6587,0.26
6588,0.062
6589,0.002
6590,0.2
6591,0.854
6592,0.034
6593,0.01
6594,0.022
6595,0.014
6596,0.016
6597,0.016
6598,0.016
6599,0.006
6600,0.422
6601,0.148
6602,0
6603,0.006
6604,0.082
6605,0.14
6606,0.858
6607,0.02
6608,0.788
6609,0.626
6610,0
6611,0
6612,0.404
6613,0.012
6614,0.08
6615,0
6616,0.164
6617,0.07
6618,0.11
6619,0.136
6620,0
6621,0.074
6622,0.04
6623,0.008
6624,0.036
6625,0.018
6626,0
6627,0.01
6628,0.002
6629,0.086
6630,0
6631,0.064
6632,0.222
6633,0.908
6634,0.06
6635,0.436
6636,0.338
6637,0.41
6638,0.398
6639,0.208
6640,0.28
6641,0.4
6642,0.306
6643,0.432
6644,0.312
6645,0.062
6646,0.336
6647,0.068
6648,0.06
6649,0.282
6650,0.972
6651,0
6652,0.002
6653,0.056
6654,0.016
6655,0.202
6656,0.056
6657,0.002
6658,0.074
6659,0.006
6660,0.452
6661,0.022
6662,0.008
6663,0.004
6664,0.434
6665,0.112
6666,0
6667,0.092
6668,0.008
6669,0.004
6670,0.712
6671,0.898
6672,0.006
6673,0.066
6674,0.1
6675,0.012
6676,0
6677,0.026
6678,0.008
6679,0.002
6680,0.856
6681,0.008
6682,0.034
6683,0.16
6684,0.316
6685,0.01
6686,0.026
6687,0.014
6688,0.988
6689,0.002
6690,0.042
6691,0.138
6692,0.176
6693,0
6694,0.77
6695,0.08
6696,0
6697,0.73
6698,0.08
6699,0.136
6700,0.01
6701,0.654
6702,0.03
6703,0.032
6704,0.06
6705,0
6706,0
6707,0.086
6708,0.016
6709,0.034
6710,0.016
6711,0.042
6712,0.056
6713,0.064
6714,0.108
6715,0.014
6716,0.008
6717,0
6718,0.38
6719,0.06
6720,0.982
6721,0
6722,0.004
6723,0.87
6724,0.14
6725,0.494
6726,0.108
6727,0.108
6728,0.862
6729,0.002
6730,0
6731,0.278
6732,0.014
6733,0.04
6734,0.026
6735,0.058
6736,0.078
6737,0.07
6738,0.148
6739,0.262
6740,0.002
6741,0.31
6742,0.024
6743,0.016
6744,0.032
6745,0.366
6746,0.06
6747,0.002
6748,0.05
6749,0.132
6750,0.886
6751,0.064
6752,0.294
6753,0.388
6754,0.012
6755,0.004
6756,0.04
6757,0.262
6758,0.108
6759,0.018
6760,0.042
6761,0.01
6762,0.012
6763,0.004
6764,0.91
6765,0.034
6766,0.036
6767,0.012
6768,0.136
6769,0.074
6770,0.188
6771,0.084
6772,0.148
6773,0.012
6774,0.002
6775,0.658
6776,0.014
6777,0
6778,0.026
6779,0.13
6780,0.902
6781,0.23
6782,0.138
6783,0.034
6784,0.024
6785,0.042
6786,0.018
6787,0.838
6788,0.114
6789,0.068
6790,0.08
6791,0.008
6792,0.004
6793,0.348
6794,0
6795,0.182
6796,0.022
6797,0.002
6798,0.008
6799,0.026
6800,0.04
6801,0.048
6802,0
6803,0
6804,0.004
6805,0.054
6806,0
6807,0.656
6808,0.998
6809,0.072
6810,0.962
6811,0.048
6812,0.172
6813,0
6814,0.048
6815,0.118
6816,0.22
6817,0.15
6818,0.024
6819,0.96
6820,0.044
6821,0.038
6822,0.032
6823,0.108
6824,0.49
6825,0.858
6826,0.058
6827,0.034
6828,0.002
6829,0.066
6830,0.086
6831,0.092
6832,0.016
6833,0.018
6834,0.074
6835,0.898
6836,0.002
6837,0.064
6838,0.036
6839,0.004
6840,0.034
6841,0.058
6842,0.008
6843,0.01
6844,0.864
6845,0.726
6846,0.022
6847,0.246
6848,0.15
6849,0.01
6850,0.094
6851,0
6852,0.89
6853,0.028
6854,0.016
6855,0.004
6856,0.036
6857,0.06
6858,0.048
6859,0.876
6860,0.604
6861,0.012
6862,0.016
6863,0.06
6864,0.468
6865,0.02
6866,0.876
6867,0.31
6868,0.026
6869,0.632
6870,0.04
6871,0.018
6872,0.096
6873,0.27
6874,0.258
6875,0.032
6876,0.01
6877,0.034
6878,0.384
6879,0.076
6880,0
6881,0.012
6882,0.032
6883,0.006
6884,0.034
6885,0.952
6886,0.024
6887,0
6888,0.098
6889,0.032
6890,0.006
6891,0.01
6892,0.012
6893,0.03
6894,0.002
6895,0.016
6896,0.002
6897,0.122
6898,0.026
6899,0.016
6900,0
6901,0
6902,0.04
6903,0.27
6904,0.978
6905,0.08
6906,0.064
6907,0.118
6908,0.012
6909,0.05
6910,0.038
6911,0.018
6912,0
6913,0.148
6914,0.004
6915,0.05
6916,0.028
6917,0.038
6918,0.186
6919,0
6920,0.196
6921,0.858
6922,0.086
6923,0
6924,0.206
6925,0.57
6926,0.004
6927,0.748
6928,0.04
6929,0.04
6930,0.006
6931,0.02
6932,0.012
6933,0.076
6934,0.792
6935,0.58
6936,0.002
6937,0.026
6938,0.076
6939,0.016
6940,0.726
6941,0.212
6942,0
6943,0.67
6944,0.094
6945,0.008
6946,0.054
6947,0.156
6948,0.002
6949,0.052
6950,0.418
6951,0.156
6952,0.014
6953,0.604
6954,0.008
6955,0.166
6956,0.66
6957,0.014
6958,0.002
6959,0.028
6960,0.118
6961,0.026
6962,0.018
6963,0.268
6964,0.118
6965,0.028
6966,0.128
6967,0.888
6968,0.086
6969,0.03
6970,0.022
6971,0.154
6972,0.428
6973,0.076
6974,0.002
6975,0.034
6976,0.08
6977,0.02
6978,0
6979,0.11
6980,0.01
6981,0.016
6982,0.336
6983,0.04
6984,0.008
6985,0.058
6986,0.012
6987,0
6988,0
